
VASEmethod[EllipsometerType=4, CompleteEASE=6.42, AcqTime=9.987, ZoneAve=1, Acq. Parameters=DEFAULT.parms,M2K=1, EID=1080092, Measurement Start Time=12/18/2020-09:55:15]
nm
dPolE	873.601	60.000	0.1906	1.0000
uR	873.601	60.000	0.2030	1.0000
875.188	60.000	22.1592	163.6673	0.0279	0.0340
dPolE	875.188	60.000	-0.1711	1.0000
uR	875.188	60.000	0.2052	1.0000
876.776	60.000	22.1073	163.6037	0.0294	0.0359
dPolE	876.776	60.000	0.0666	1.0000
uR	876.776	60.000	0.1996	1.0000
878.363	60.000	22.0997	163.6687	0.0291	0.0355
dPolE	878.363	60.000	0.0568	1.0000
uR	878.363	60.000	0.2087	1.0000
879.950	60.000	22.1178	163.7087	0.0295	0.0358
dPolE	879.950	60.000	-0.1495	1.0000
uR	879.950	60.000	0.2059	1.0000
881.538	60.000	22.0679	163.7301	0.0300	0.0364
dPolE	881.538	60.000	-0.0432	1.0000
uR	881.538	60.000	0.2036	1.0000
883.125	60.000	22.1056	163.7157	0.0296	0.0358
dPolE	883.125	60.000	-0.2229	1.0000
uR	883.125	60.000	0.2043	1.0000
884.712	60.000	22.0859	163.7697	0.0295	0.0357
dPolE	884.712	60.000	-0.0501	1.0000
uR	884.712	60.000	0.2054	1.0000
886.298	60.000	22.0949	163.8431	0.0300	0.0361
dPolE	886.298	60.000	-0.2646	1.0000
uR	886.298	60.000	0.2058	1.0000
887.885	60.000	22.0702	163.8183	0.0295	0.0355
dPolE	887.885	60.000	-0.0774	1.0000
uR	887.885	60.000	0.2047	1.0000
889.472	60.000	22.0758	163.8525	0.0312	0.0374
dPolE	889.472	60.000	-0.1847	1.0000
uR	889.472	60.000	0.2051	1.0000
891.058	60.000	22.0646	163.8892	0.0315	0.0378
dPolE	891.058	60.000	-0.2173	1.0000
uR	891.058	60.000	0.2049	1.0000
892.644	60.000	22.0599	163.9655	0.0315	0.0376
dPolE	892.644	60.000	-0.2012	1.0000
uR	892.644	60.000	0.2053	1.0000
894.231	60.000	22.0448	163.9504	0.0315	0.0377
dPolE	894.231	60.000	-0.1186	1.0000
uR	894.231	60.000	0.2032	1.0000
895.817	60.000	22.0839	163.9841	0.0316	0.0377
dPolE	895.817	60.000	-0.2314	1.0000
uR	895.817	60.000	0.2057	1.0000
897.403	60.000	22.0662	163.9695	0.0313	0.0374
dPolE	897.403	60.000	-0.1576	1.0000
uR	897.403	60.000	0.2059	1.0000
898.989	60.000	22.0459	164.0228	0.0317	0.0378
dPolE	898.989	60.000	-0.0246	1.0000
uR	898.989	60.000	0.2023	1.0000
900.575	60.000	22.0452	164.0753	0.0324	0.0385
dPolE	900.575	60.000	-0.1979	1.0000
uR	900.575	60.000	0.2033	1.0000
902.160	60.000	22.0304	164.0618	0.0316	0.0377
dPolE	902.160	60.000	-0.3014	1.0000
uR	902.160	60.000	0.2054	1.0000
903.746	60.000	22.0191	164.0379	0.0316	0.0378
dPolE	903.746	60.000	0.0156	1.0000
uR	903.746	60.000	0.2058	1.0000
905.331	60.000	22.0076	164.1075	0.0321	0.0382
dPolE	905.331	60.000	-0.0019	1.0000
uR	905.331	60.000	0.2068	1.0000
906.917	60.000	22.0345	164.1412	0.0329	0.0391
dPolE	906.917	60.000	0.0194	1.0000
uR	906.917	60.000	0.2053	1.0000
908.502	60.000	21.9870	164.1346	0.0327	0.0389
dPolE	908.502	60.000	-0.1696	1.0000
uR	908.502	60.000	0.2035	1.0000
910.087	60.000	21.9802	164.1693	0.0332	0.0394
dPolE	910.087	60.000	-0.0523	1.0000
uR	910.087	60.000	0.2019	1.0000
911.672	60.000	21.9861	164.2259	0.0332	0.0393
dPolE	911.672	60.000	0.0436	1.0000
uR	911.672	60.000	0.2053	1.0000
913.257	60.000	21.9862	164.2531	0.0331	0.0392
dPolE	913.257	60.000	-0.2526	1.0000
uR	913.257	60.000	0.2035	1.0000
914.842	60.000	21.9455	164.2593	0.0335	0.0396
dPolE	914.842	60.000	-0.1388	1.0000
uR	914.842	60.000	0.2019	1.0000
916.426	60.000	21.9696	164.2898	0.0347	0.0410
dPolE	916.426	60.000	-0.1490	1.0000
uR	916.426	60.000	0.2042	1.0000
918.011	60.000	21.9667	164.3148	0.0342	0.0402
dPolE	918.011	60.000	-0.3871	1.0000
uR	918.011	60.000	0.2049	1.0000
919.595	60.000	21.8798	164.3337	0.0350	0.0412
dPolE	919.595	60.000	-0.4300	1.0000
uR	919.595	60.000	0.2023	1.0000
921.179	60.000	21.9780	164.3835	0.0355	0.0416
dPolE	921.179	60.000	-0.4629	1.0000
uR	921.179	60.000	0.2054	1.0000
922.763	60.000	21.9395	164.4260	0.0358	0.0419
dPolE	922.763	60.000	-0.4776	1.0000
uR	922.763	60.000	0.2074	1.0000
924.347	60.000	21.9403	164.4449	0.0374	0.0435
dPolE	924.347	60.000	-0.2001	1.0000
uR	924.347	60.000	0.2039	1.0000
925.931	60.000	21.9241	164.4670	0.0379	0.0441
dPolE	925.931	60.000	-0.1753	1.0000
uR	925.931	60.000	0.2035	1.0000
927.515	60.000	21.9333	164.4424	0.0394	0.0458
dPolE	927.515	60.000	-0.1649	1.0000
uR	927.515	60.000	0.2051	1.0000
929.099	60.000	21.9510	164.4812	0.0398	0.0460
dPolE	929.099	60.000	-0.1769	1.0000
uR	929.099	60.000	0.2041	1.0000
930.682	60.000	21.8857	164.5421	0.0414	0.0479
dPolE	930.682	60.000	-0.1541	1.0000
uR	930.682	60.000	0.2008	1.0000
932.265	60.000	21.9338	164.6248	0.0440	0.0506
dPolE	932.265	60.000	0.0723	1.0000
uR	932.265	60.000	0.2014	1.0000
933.849	60.000	21.8684	164.5946	0.0453	0.0522
dPolE	933.849	60.000	0.2713	1.0000
uR	933.849	60.000	0.2028	1.0000
935.432	60.000	21.8892	164.6131	0.0493	0.0565
dPolE	935.432	60.000	0.1826	1.0000
uR	935.432	60.000	0.2017	1.0000
937.015	60.000	21.9095	164.6031	0.0536	0.0614
dPolE	937.015	60.000	0.1708	1.0000
uR	937.015	60.000	0.1987	1.0000
938.598	60.000	21.9188	164.7057	0.0629	0.0716
dPolE	938.598	60.000	-0.2759	1.0000
uR	938.598	60.000	0.1985	1.0000
940.180	60.000	21.8999	164.6540	0.0655	0.0747
dPolE	940.180	60.000	0.2453	1.0000
uR	940.180	60.000	0.2001	1.0000
941.763	60.000	21.8314	164.6148	0.0719	0.0823
dPolE	941.763	60.000	0.1945	1.0000
uR	941.763	60.000	0.2008	1.0000
943.346	60.000	21.8882	164.7654	0.0786	0.0892
dPolE	943.346	60.000	0.2343	1.0000
uR	943.346	60.000	0.2017	1.0000
944.928	60.000	21.7480	164.5890	0.0782	0.0894
dPolE	944.928	60.000	0.9241	1.0000
uR	944.928	60.000	0.2060	1.0000
946.510	60.000	21.8391	164.8063	0.0762	0.0863
dPolE	946.510	60.000	0.1087	1.0000
uR	946.510	60.000	0.2046	1.0000
948.092	60.000	21.8878	164.7801	0.0762	0.0861
dPolE	948.092	60.000	0.0020	1.0000
uR	948.092	60.000	0.2028	1.0000
949.674	60.000	21.8989	164.7970	0.0741	0.0837
dPolE	949.674	60.000	-0.0824	1.0000
uR	949.674	60.000	0.2073	1.0000
951.256	60.000	21.7922	164.8713	0.0707	0.0796
dPolE	951.256	60.000	0.3822	1.0000
uR	951.256	60.000	0.2056	1.0000
952.838	60.000	21.8396	164.9263	0.0681	0.0765
dPolE	952.838	60.000	0.1101	1.0000
uR	952.838	60.000	0.2032	1.0000
954.419	60.000	21.8998	164.8900	0.0646	0.0727
dPolE	954.419	60.000	-0.2693	1.0000
uR	954.419	60.000	0.2055	1.0000
956.001	60.000	21.7449	164.8096	0.0629	0.0710
dPolE	956.001	60.000	0.3723	1.0000
uR	956.001	60.000	0.2078	1.0000
957.582	60.000	21.8363	165.0346	0.0606	0.0676
dPolE	957.582	60.000	-0.1677	1.0000
uR	957.582	60.000	0.2030	1.0000
959.163	60.000	21.8438	164.9719	0.0609	0.0682
dPolE	959.163	60.000	-0.2523	1.0000
uR	959.163	60.000	0.2044	1.0000
960.744	60.000	21.8119	164.9822	0.0577	0.0648
dPolE	960.744	60.000	-0.4630	1.0000
uR	960.744	60.000	0.2102	1.0000
962.325	60.000	21.8120	164.9973	0.0577	0.0647
dPolE	962.325	60.000	-0.1612	1.0000
uR	962.325	60.000	0.2070	1.0000
963.906	60.000	21.8097	165.0820	0.0579	0.0645
dPolE	963.906	60.000	-0.0220	1.0000
uR	963.906	60.000	0.2054	1.0000
965.486	60.000	21.7949	165.0068	0.0544	0.0609
dPolE	965.486	60.000	0.1281	1.0000
uR	965.486	60.000	0.2083	1.0000
967.067	60.000	21.7709	165.0722	0.0556	0.0622
dPolE	967.067	60.000	-0.0229	1.0000
uR	967.067	60.000	0.2034	1.0000
968.647	60.000	21.8076	165.1125	0.0550	0.0614
dPolE	968.647	60.000	-0.2685	1.0000
uR	968.647	60.000	0.1993	1.0000
970.227	60.000	21.7722	165.1590	0.0549	0.0609
dPolE	970.227	60.000	0.3597	1.0000
uR	970.227	60.000	0.2050	1.0000
971.807	60.000	21.7693	165.1661	0.0513	0.0571
dPolE	971.807	60.000	-0.0290	1.0000
uR	971.807	60.000	0.2071	1.0000
973.387	60.000	21.7449	165.1454	0.0535	0.0595
dPolE	973.387	60.000	0.2805	1.0000
uR	973.387	60.000	0.2032	1.0000
974.967	60.000	21.7832	165.2378	0.0555	0.0614
dPolE	974.967	60.000	-0.0438	1.0000
uR	974.967	60.000	0.2024	1.0000
976.547	60.000	21.8393	165.2970	0.0542	0.0597
dPolE	976.547	60.000	-0.3291	1.0000
uR	976.547	60.000	0.2054	1.0000
978.126	60.000	21.8173	165.3187	0.0536	0.0590
dPolE	978.126	60.000	0.1322	1.0000
uR	978.126	60.000	0.2049	1.0000
979.706	60.000	21.7997	165.2991	0.0596	0.0656
dPolE	979.706	60.000	-0.4431	1.0000
uR	979.706	60.000	0.2101	1.0000
981.285	60.000	21.7767	165.2570	0.0723	0.0797
dPolE	981.285	60.000	0.0501	1.0000
uR	981.285	60.000	0.2085	1.0000
982.864	60.000	21.7404	165.3809	0.0689	0.0757
dPolE	982.864	60.000	-0.4856	1.0000
uR	982.864	60.000	0.2024	1.0000
984.443	60.000	21.8345	165.3848	0.0595	0.0650
dPolE	984.443	60.000	-0.3746	1.0000
uR	984.443	60.000	0.2032	1.0000
986.022	60.000	21.8121	165.4308	0.0583	0.0637
dPolE	986.022	60.000	-0.5689	1.0000
uR	986.022	60.000	0.2028	1.0000
987.600	60.000	21.7737	165.3992	0.0590	0.0646
dPolE	987.600	60.000	-0.6379	1.0000
uR	987.600	60.000	0.2000	1.0000
989.179	60.000	21.7280	165.4909	0.0603	0.0655
dPolE	989.179	60.000	-0.2625	1.0000
uR	989.179	60.000	0.2012	1.0000
990.757	60.000	21.7523	165.4803	0.0605	0.0657
dPolE	990.757	60.000	-0.4572	1.0000
uR	990.757	60.000	0.2026	1.0000
992.335	60.000	21.6649	165.3814	0.0616	0.0673
dPolE	992.335	60.000	0.1369	1.0000
uR	992.335	60.000	0.2027	1.0000
993.913	60.000	21.6486	165.4552	0.0631	0.0687
dPolE	993.913	60.000	-0.0255	1.0000
uR	993.913	60.000	0.2027	1.0000
995.491	60.000	21.7383	165.4937	0.0632	0.0683
dPolE	995.491	60.000	-0.6309	1.0000
uR	995.491	60.000	0.2020	1.0000
997.069	60.000	21.6581	165.5053	0.0652	0.0705
dPolE	997.069	60.000	0.2487	1.0000
uR	997.069	60.000	0.2013	1.0000
998.647	60.000	21.7111	165.5798	0.0647	0.0697
dPolE	998.647	60.000	-0.1645	1.0000
uR	998.647	60.000	0.2016	1.0000
1013.416	60.000	21.6691	165.7924	0.0620	0.0666
dPolE	1013.416	60.000	0.3625	1.0000
uR	1013.416	60.000	0.7637	1.0000
1016.874	60.000	21.6586	165.8024	0.0503	0.0539
dPolE	1016.874	60.000	-0.7347	1.0000
uR	1016.874	60.000	0.7797	1.0000
1020.331	60.000	21.7160	165.9964	0.0503	0.0534
dPolE	1020.331	60.000	0.1475	1.0000
uR	1020.331	60.000	0.7759	1.0000
1023.787	60.000	21.6285	165.9393	0.0438	0.0467
dPolE	1023.787	60.000	-0.7043	1.0000
uR	1023.787	60.000	0.7785	1.0000
1027.242	60.000	21.6690	166.0132	0.0412	0.0437
dPolE	1027.242	60.000	-0.5317	1.0000
uR	1027.242	60.000	0.7729	1.0000
1030.697	60.000	21.6265	166.0392	0.0355	0.0376
dPolE	1030.697	60.000	-0.4720	1.0000
uR	1030.697	60.000	0.7689	1.0000
1034.150	60.000	21.6161	166.0718	0.0360	0.0381
dPolE	1034.150	60.000	-0.5519	1.0000
uR	1034.150	60.000	0.7622	1.0000
1037.604	60.000	21.5929	166.0974	0.0311	0.0328
dPolE	1037.604	60.000	-0.4462	1.0000
uR	1037.604	60.000	0.7689	1.0000
1041.056	60.000	21.6158	166.1757	0.0291	0.0306
dPolE	1041.056	60.000	-0.6399	1.0000
uR	1041.056	60.000	0.7704	1.0000
1044.507	60.000	21.5787	166.2289	0.0273	0.0287
dPolE	1044.507	60.000	-0.4936	1.0000
uR	1044.507	60.000	0.7642	1.0000
1047.958	60.000	21.5912	166.2665	0.0257	0.0269
dPolE	1047.958	60.000	-0.4680	1.0000
uR	1047.958	60.000	0.7637	1.0000
1051.408	60.000	21.5712	166.3030	0.0221	0.0231
dPolE	1051.408	60.000	-0.5602	1.0000
uR	1051.408	60.000	0.7611	1.0000
1054.857	60.000	21.5485	166.3277	0.0246	0.0256
dPolE	1054.857	60.000	-0.5540	1.0000
uR	1054.857	60.000	0.7597	1.0000
1058.305	60.000	21.5619	166.4043	0.0211	0.0219
dPolE	1058.305	60.000	-0.7570	1.0000
uR	1058.305	60.000	0.7491	1.0000
1061.753	60.000	21.5311	166.4229	0.0220	0.0227
dPolE	1061.753	60.000	-0.4488	1.0000
uR	1061.753	60.000	0.7442	1.0000
1065.200	60.000	21.5407	166.4716	0.0181	0.0186
dPolE	1065.200	60.000	-0.6777	1.0000
uR	1065.200	60.000	0.7470	1.0000
1068.647	60.000	21.5265	166.5170	0.0197	0.0202
dPolE	1068.647	60.000	-0.4636	1.0000
uR	1068.647	60.000	0.7401	1.0000
1072.092	60.000	21.5286	166.5593	0.0177	0.0180
dPolE	1072.092	60.000	-0.7342	1.0000
uR	1072.092	60.000	0.7339	1.0000
1075.537	60.000	21.5278	166.6151	0.0199	0.0202
dPolE	1075.537	60.000	-0.4675	1.0000
uR	1075.537	60.000	0.7356	1.0000
1078.982	60.000	21.5008	166.6447	0.0175	0.0177
dPolE	1078.982	60.000	-0.5455	1.0000
uR	1078.982	60.000	0.7401	1.0000
1082.425	60.000	21.4998	166.7008	0.0191	0.0192
dPolE	1082.425	60.000	-0.3551	1.0000
uR	1082.425	60.000	0.7425	1.0000
1085.868	60.000	21.5063	166.7325	0.0178	0.0179
dPolE	1085.868	60.000	-0.7495	1.0000
uR	1085.868	60.000	0.7338	1.0000
1089.311	60.000	21.4885	166.7579	0.0189	0.0189
dPolE	1089.311	60.000	-0.3370	1.0000
uR	1089.311	60.000	0.7329	1.0000
1092.752	60.000	21.4792	166.8011	0.0173	0.0173
dPolE	1092.752	60.000	-0.4865	1.0000
uR	1092.752	60.000	0.7379	1.0000
1096.193	60.000	21.4690	166.8387	0.0186	0.0185
dPolE	1096.193	60.000	-0.3304	1.0000
uR	1096.193	60.000	0.7259	1.0000
1099.634	60.000	21.4696	166.8775	0.0171	0.0170
dPolE	1099.634	60.000	-0.5931	1.0000
uR	1099.634	60.000	0.7321	1.0000
1103.074	60.000	21.4596	166.9211	0.0179	0.0177
dPolE	1103.074	60.000	-0.4832	1.0000
uR	1103.074	60.000	0.7259	1.0000
1106.513	60.000	21.4636	166.9482	0.0166	0.0164
dPolE	1106.513	60.000	-0.5167	1.0000
uR	1106.513	60.000	0.7373	1.0000
1109.952	60.000	21.4647	167.0174	0.0177	0.0174
dPolE	1109.952	60.000	-0.5069	1.0000
uR	1109.952	60.000	0.7267	1.0000
1113.390	60.000	21.4391	167.0266	0.0160	0.0157
dPolE	1113.390	60.000	-0.5021	1.0000
uR	1113.390	60.000	0.7304	1.0000
1116.827	60.000	21.4384	167.0567	0.0184	0.0181
dPolE	1116.827	60.000	-0.3628	1.0000
uR	1116.827	60.000	0.7408	1.0000
1120.264	60.000	21.4312	167.0990	0.0157	0.0153
dPolE	1120.264	60.000	-0.4681	1.0000
uR	1120.264	60.000	0.7407	1.0000
1123.700	60.000	21.4232	167.1313	0.0172	0.0168
dPolE	1123.700	60.000	-0.4898	1.0000
uR	1123.700	60.000	0.7386	1.0000
1127.136	60.000	21.4257	167.1844	0.0167	0.0163
dPolE	1127.136	60.000	-0.5226	1.0000
uR	1127.136	60.000	0.7468	1.0000
1130.571	60.000	21.4154	167.2203	0.0170	0.0166
dPolE	1130.571	60.000	-0.5714	1.0000
uR	1130.571	60.000	0.7430	1.0000
1134.006	60.000	21.3993	167.2478	0.0165	0.0160
dPolE	1134.006	60.000	-0.6791	1.0000
uR	1134.006	60.000	0.7471	1.0000
1137.440	60.000	21.3999	167.2993	0.0176	0.0170
dPolE	1137.440	60.000	-0.4959	1.0000
uR	1137.440	60.000	0.7496	1.0000
1140.874	60.000	21.3763	167.3242	0.0164	0.0159
dPolE	1140.874	60.000	-0.4493	1.0000
uR	1140.874	60.000	0.7571	1.0000
1144.307	60.000	21.4058	167.3868	0.0175	0.0168
dPolE	1144.307	60.000	-0.5207	1.0000
uR	1144.307	60.000	0.7454	1.0000
1147.740	60.000	21.3787	167.4113	0.0170	0.0162
dPolE	1147.740	60.000	-0.5945	1.0000
uR	1147.740	60.000	0.7447	1.0000
1151.172	60.000	21.3829	167.4480	0.0185	0.0176
dPolE	1151.172	60.000	-0.4794	1.0000
uR	1151.172	60.000	0.7548	1.0000
1154.604	60.000	21.3758	167.4799	0.0157	0.0149
dPolE	1154.604	60.000	-0.6081	1.0000
uR	1154.604	60.000	0.7635	1.0000
1158.035	60.000	21.3711	167.5061	0.0173	0.0164
dPolE	1158.035	60.000	-0.4873	1.0000
uR	1158.035	60.000	0.7511	1.0000
1161.466	60.000	21.3520	167.5394	0.0165	0.0156
dPolE	1161.466	60.000	-0.6113	1.0000
uR	1161.466	60.000	0.7565	1.0000
1164.896	60.000	21.3507	167.5879	0.0171	0.0161
dPolE	1164.896	60.000	-0.4969	1.0000
uR	1164.896	60.000	0.7569	1.0000
1168.326	60.000	21.3390	167.6134	0.0160	0.0150
dPolE	1168.326	60.000	-0.6201	1.0000
uR	1168.326	60.000	0.7680	1.0000
1171.755	60.000	21.3343	167.6284	0.0179	0.0168
dPolE	1171.755	60.000	-0.5353	1.0000
uR	1171.755	60.000	0.7618	1.0000
1175.184	60.000	21.3414	167.6898	0.0169	0.0157
dPolE	1175.184	60.000	-0.6427	1.0000
uR	1175.184	60.000	0.7628	1.0000
1178.613	60.000	21.3256	167.7258	0.0180	0.0167
dPolE	1178.613	60.000	-0.4253	1.0000
uR	1178.613	60.000	0.7725	1.0000
1182.041	60.000	21.3291	167.7748	0.0165	0.0152
dPolE	1182.041	60.000	-0.6311	1.0000
uR	1182.041	60.000	0.7774	1.0000
1185.468	60.000	21.3359	167.7776	0.0181	0.0167
dPolE	1185.468	60.000	-0.4532	1.0000
uR	1185.468	60.000	0.7678	1.0000
1188.896	60.000	21.3259	167.8113	0.0165	0.0151
dPolE	1188.896	60.000	-0.5277	1.0000
uR	1188.896	60.000	0.7788	1.0000
1192.322	60.000	21.3250	167.8466	0.0181	0.0166
dPolE	1192.322	60.000	-0.5556	1.0000
uR	1192.322	60.000	0.7793	1.0000
1195.749	60.000	21.3103	167.8635	0.0170	0.0155
dPolE	1195.749	60.000	-0.5565	1.0000
uR	1195.749	60.000	0.7980	1.0000
1199.175	60.000	21.2998	167.9010	0.0177	0.0161
dPolE	1199.175	60.000	-0.4049	1.0000
uR	1199.175	60.000	0.7772	1.0000
1202.601	60.000	21.2988	167.9370	0.0159	0.0144
dPolE	1202.601	60.000	-0.5197	1.0000
uR	1202.601	60.000	0.7988	1.0000
1206.026	60.000	21.3045	167.9789	0.0181	0.0164
dPolE	1206.026	60.000	-0.4470	1.0000
uR	1206.026	60.000	0.7935	1.0000
1209.451	60.000	21.2868	168.0120	0.0159	0.0144
dPolE	1209.451	60.000	-0.5782	1.0000
uR	1209.451	60.000	0.8060	1.0000
1212.876	60.000	21.2683	168.0465	0.0180	0.0162
dPolE	1212.876	60.000	-0.3110	1.0000
uR	1212.876	60.000	0.7992	1.0000
1216.301	60.000	21.2657	168.0818	0.0169	0.0152
dPolE	1216.301	60.000	-0.5195	1.0000
uR	1216.301	60.000	0.8019	1.0000
1219.725	60.000	21.2846	168.1205	0.0181	0.0163
dPolE	1219.725	60.000	-0.2905	1.0000
uR	1219.725	60.000	0.8063	1.0000
1223.149	60.000	21.2744	168.1584	0.0164	0.0147
dPolE	1223.149	60.000	-0.6125	1.0000
uR	1223.149	60.000	0.8174	1.0000
1226.572	60.000	21.2596	168.1827	0.0180	0.0161
dPolE	1226.572	60.000	-0.5487	1.0000
uR	1226.572	60.000	0.8031	1.0000
1229.995	60.000	21.2606	168.2137	0.0161	0.0144
dPolE	1229.995	60.000	-0.6573	1.0000
uR	1229.995	60.000	0.8100	1.0000
1233.418	60.000	21.2427	168.2387	0.0179	0.0159
dPolE	1233.418	60.000	-0.3629	1.0000
uR	1233.418	60.000	0.8162	1.0000
1236.841	60.000	21.2671	168.2845	0.0181	0.0161
dPolE	1236.841	60.000	-0.5891	1.0000
uR	1236.841	60.000	0.8150	1.0000
1240.263	60.000	21.2311	168.2970	0.0187	0.0166
dPolE	1240.263	60.000	-0.5403	1.0000
uR	1240.263	60.000	0.7945	1.0000
1243.685	60.000	21.2225	168.3364	0.0162	0.0144
dPolE	1243.685	60.000	-0.5939	1.0000
uR	1243.685	60.000	0.8301	1.0000
1247.107	60.000	21.2360	168.3786	0.0183	0.0162
dPolE	1247.107	60.000	-0.5791	1.0000
uR	1247.107	60.000	0.8216	1.0000
1250.529	60.000	21.2390	168.4096	0.0167	0.0147
dPolE	1250.529	60.000	-0.7168	1.0000
uR	1250.529	60.000	0.8240	1.0000
1253.950	60.000	21.2301	168.4353	0.0197	0.0172
dPolE	1253.950	60.000	-0.6187	1.0000
uR	1253.950	60.000	0.8180	1.0000
1257.371	60.000	21.2231	168.4832	0.0168	0.0147
dPolE	1257.371	60.000	-0.7207	1.0000
uR	1257.371	60.000	0.8449	1.0000
1260.792	60.000	21.2190	168.4868	0.0185	0.0161
dPolE	1260.792	60.000	-0.5719	1.0000
uR	1260.792	60.000	0.8143	1.0000
1264.213	60.000	21.2282	168.5314	0.0169	0.0146
dPolE	1264.213	60.000	-0.8635	1.0000
uR	1264.213	60.000	0.8471	1.0000
1267.633	60.000	21.1977	168.5456	0.0188	0.0162
dPolE	1267.633	60.000	-0.5277	1.0000
uR	1267.633	60.000	0.8311	1.0000
1271.054	60.000	21.2149	168.6016	0.0183	0.0158
dPolE	1271.054	60.000	-0.7022	1.0000
uR	1271.054	60.000	0.8437	1.0000
1274.474	60.000	21.2083	168.6081	0.0187	0.0161
dPolE	1274.474	60.000	-0.4132	1.0000
uR	1274.474	60.000	0.8513	1.0000
1277.894	60.000	21.2178	168.6481	0.0193	0.0165
dPolE	1277.894	60.000	-0.7686	1.0000
uR	1277.894	60.000	0.8522	1.0000
1281.313	60.000	21.1946	168.6748	0.0194	0.0165
dPolE	1281.313	60.000	-0.5712	1.0000
uR	1281.313	60.000	0.8629	1.0000
1284.733	60.000	21.1861	168.6945	0.0183	0.0156
dPolE	1284.733	60.000	-0.7201	1.0000
uR	1284.733	60.000	0.8608	1.0000
1288.153	60.000	21.1946	168.7131	0.0191	0.0162
dPolE	1288.153	60.000	-0.4747	1.0000
uR	1288.153	60.000	0.8587	1.0000
1291.572	60.000	21.1665	168.7413	0.0186	0.0157
dPolE	1291.572	60.000	-0.3893	1.0000
uR	1291.572	60.000	0.8611	1.0000
1294.991	60.000	21.1753	168.7646	0.0194	0.0164
dPolE	1294.991	60.000	-0.3254	1.0000
uR	1294.991	60.000	0.8677	1.0000
1298.410	60.000	21.1580	168.7819	0.0189	0.0159
dPolE	1298.410	60.000	-0.4947	1.0000
uR	1298.410	60.000	0.8473	1.0000
1301.829	60.000	21.1732	168.8120	0.0203	0.0171
dPolE	1301.829	60.000	-0.3626	1.0000
uR	1301.829	60.000	0.8559	1.0000
1305.248	60.000	21.1783	168.8508	0.0195	0.0163
dPolE	1305.248	60.000	-0.4647	1.0000
uR	1305.248	60.000	0.8614	1.0000
1308.667	60.000	21.1765	168.8945	0.0203	0.0170
dPolE	1308.667	60.000	-0.5166	1.0000
uR	1308.667	60.000	0.8695	1.0000
1312.085	60.000	21.1645	168.9150	0.0193	0.0160
dPolE	1312.085	60.000	-0.4493	1.0000
uR	1312.085	60.000	0.8879	1.0000
1315.504	60.000	21.1557	168.9451	0.0206	0.0171
dPolE	1315.504	60.000	-0.1986	1.0000
uR	1315.504	60.000	0.8841	1.0000
1318.923	60.000	21.1466	168.9648	0.0192	0.0159
dPolE	1318.923	60.000	-0.5321	1.0000
uR	1318.923	60.000	0.9111	1.0000
1322.341	60.000	21.1431	169.0079	0.0209	0.0173
dPolE	1322.341	60.000	-0.2633	1.0000
uR	1322.341	60.000	0.9163	1.0000
1325.759	60.000	21.1402	169.0307	0.0193	0.0159
dPolE	1325.759	60.000	-0.5052	1.0000
uR	1325.759	60.000	0.9069	1.0000
1329.178	60.000	21.1415	169.0464	0.0205	0.0169
dPolE	1329.178	60.000	-0.2742	1.0000
uR	1329.178	60.000	0.9192	1.0000
1332.596	60.000	21.1601	169.0933	0.0191	0.0157
dPolE	1332.596	60.000	-0.5069	1.0000
uR	1332.596	60.000	0.9021	1.0000
1336.014	60.000	21.1422	169.1048	0.0211	0.0173
dPolE	1336.014	60.000	-0.4042	1.0000
uR	1336.014	60.000	0.9100	1.0000
1339.433	60.000	21.1184	169.1301	0.0196	0.0161
dPolE	1339.433	60.000	-0.4595	1.0000
uR	1339.433	60.000	0.9094	1.0000
1342.851	60.000	21.1420	169.1763	0.0209	0.0171
dPolE	1342.851	60.000	-0.4771	1.0000
uR	1342.851	60.000	0.8984	1.0000
1346.269	60.000	21.1503	169.2020	0.0202	0.0165
dPolE	1346.269	60.000	-0.6636	1.0000
uR	1346.269	60.000	0.9083	1.0000
1349.688	60.000	21.1177	169.2151	0.0220	0.0179
dPolE	1349.688	60.000	-0.3777	1.0000
uR	1349.688	60.000	0.9162	1.0000
1353.106	60.000	21.1291	169.2581	0.0209	0.0170
dPolE	1353.106	60.000	-0.6173	1.0000
uR	1353.106	60.000	0.9392	1.0000
1356.524	60.000	21.1161	169.2489	0.0223	0.0181
dPolE	1356.524	60.000	-0.4352	1.0000
uR	1356.524	60.000	0.9343	1.0000
1359.942	60.000	21.1058	169.2569	0.0209	0.0170
dPolE	1359.942	60.000	-0.4532	1.0000
uR	1359.942	60.000	0.9289	1.0000
1363.361	60.000	21.1235	169.3495	0.0223	0.0179
dPolE	1363.361	60.000	-0.4159	1.0000
uR	1363.361	60.000	0.9156	1.0000
1366.779	60.000	21.1200	169.3776	0.0219	0.0176
dPolE	1366.779	60.000	-0.5394	1.0000
uR	1366.779	60.000	0.9224	1.0000
1370.198	60.000	21.0868	169.4071	0.0231	0.0185
dPolE	1370.198	60.000	-0.5558	1.0000
uR	1370.198	60.000	0.9256	1.0000
1373.616	60.000	21.0860	169.4326	0.0219	0.0175
dPolE	1373.616	60.000	-0.4787	1.0000
uR	1373.616	60.000	0.9364	1.0000
1377.035	60.000	21.0614	169.4207	0.0241	0.0192
